seed,max_neurons,layers,lr,epoch,n_samples,data_fraction,Jou_score,Jou_mse,Jou_rmse,Jou_mape
9,350,1,0.01,100,5945,0.25,0.9987124800682068,0.0013092426816001534,0.03618345867382157,0.17135198414325714
10,350,1,0.01,100,5945,0.25,0.9990522265434265,0.0009637658949941397,0.031044579156338063,0.14389094710350037
11,350,1,0.01,100,5945,0.25,0.9981512427330017,0.0018799449317157269,0.0433583317450721,0.23565439879894257
12,350,1,0.01,100,5945,0.25,0.9990150332450867,0.001001605880446732,0.031648157615360994,0.1653122901916504
13,350,1,0.01,100,5945,0.25,0.9986899495124817,0.0013321343576535583,0.03649841582388965,0.17866840958595276
14,350,1,0.01,100,5945,0.25,0.9991263151168823,0.0008884464623406529,0.029806819057736654,0.14914323389530182
15,350,1,0.01,100,5945,0.25,0.998927652835846,0.0010904271621257067,0.03302161658861823,0.11253340542316437
16,350,1,0.01,100,5945,0.25,0.9970632195472717,0.0029862953815609217,0.05464700706864852,0.27781569957733154
17,350,1,0.01,100,5945,0.25,0.9982077479362488,0.001822469406761229,0.04269039009848972,0.1192629486322403
18,350,1,0.01,100,5945,0.25,0.9991954565048218,0.000818127766251564,0.028602932826050618,0.13569298386573792
19,350,1,0.01,100,5945,0.25,0.9980315566062927,0.0020016604103147984,0.04473991965029439,0.2568456530570984
20,350,1,0.01,100,5945,0.25,0.99810791015625,0.0019240062683820724,0.0438634958522696,0.28182539343833923
21,350,1,0.01,100,5945,0.25,0.9977819919586182,0.002255435334518552,0.04749142379965621,0.19747807085514069
22,350,1,0.01,100,5945,0.25,0.9993373155593872,0.0006738408701494336,0.02595844506416811,0.14911766350269318
23,350,1,0.01,100,5945,0.25,0.9990196228027344,0.0009969058446586132,0.03157381580770074,0.1484808325767517
24,350,1,0.01,100,5945,0.25,0.9992258548736572,0.000787177705205977,0.028056687352678987,0.15160894393920898
25,350,1,0.01,100,5945,0.25,0.9984591603279114,0.0015668225241824985,0.03958310907675771,0.21051880717277527
26,350,1,0.01,100,5945,0.25,0.9982402324676514,0.0017894651973620057,0.042302070840113795,0.22741802036762238
27,350,1,0.01,100,5945,0.25,0.9981859922409058,0.0018445849418640137,0.042948631431793186,0.2623818516731262
28,350,1,0.01,100,5945,0.25,0.9989768862724304,0.0010403491323813796,0.03225444360675564,0.12117926776409149
29,350,1,0.01,100,5945,0.25,0.9992321133613586,0.0007808403461240232,0.027943520646547444,0.13515973091125488
30,350,1,0.01,100,5945,0.25,0.9992362856864929,0.0007766069029457867,0.027867667698352274,0.14496687054634094
1,350,1,0.01,100,11891,0.5,0.9992976188659668,0.0007142266258597374,0.02672501872515223,0.0665864646434784
2,350,1,0.01,100,11891,0.5,0.9993578195571899,0.0006530225509777665,0.025554305918529006,0.10419683903455734
3,350,1,0.01,100,11891,0.5,0.9986024498939514,0.0014211132656782866,0.0376976559706076,0.12069357931613922
4,350,1,0.01,100,11891,0.5,0.9993468523025513,0.0006641468498855829,0.02577104673631987,0.08901280909776688
5,350,1,0.01,100,11891,0.5,0.9994690418243408,0.0005398892099037766,0.02323551613164159,0.15707364678382874
6,350,1,0.01,100,11891,0.5,0.9991474747657776,0.0008669196395203471,0.029443499104562065,0.12044175714254379
7,350,1,0.01,100,11891,0.5,0.9995250105857849,0.0004829812387470156,0.021976834138406186,0.14278234541416168
8,350,1,0.01,100,11891,0.5,0.9994423389434814,0.0005670986138284206,0.023813832405314785,0.13673439621925354
9,350,1,0.01,100,11891,0.5,0.9995893239974976,0.0004175905487500131,0.020435032389257746,0.1288258135318756
10,350,1,0.01,100,11891,0.5,0.9986679553985596,0.0013545351102948189,0.036804009432327055,0.1523365080356598
11,350,1,0.01,100,11891,0.5,0.9992032051086426,0.0008102430729195476,0.02846476897709777,0.19724570214748383
12,350,1,0.01,100,11891,0.5,0.9993607401847839,0.0006500397576019168,0.02549587726676446,0.09337683022022247
13,350,1,0.01,100,11891,0.5,0.9994753003120422,0.0005335628520697355,0.023098979459485552,0.09635705500841141
14,350,1,0.01,100,11891,0.5,0.9986320734024048,0.0013910108245909214,0.037296257514540535,0.124116912484169
15,350,1,0.01,100,11891,0.5,0.999140202999115,0.0008743127109482884,0.029568779328005553,0.1160152330994606
16,350,1,0.01,100,11891,0.5,0.9982678294181824,0.0017613726668059826,0.04196871056877948,0.23446421325206757
17,350,1,0.01,100,11891,0.5,0.9992719292640686,0.0007403535419143736,0.02720943847113302,0.10996612906455994
18,350,1,0.01,100,11891,0.5,0.9996422529220581,0.00036378594813868403,0.019073173520384176,0.12035752832889557
19,350,1,0.01,100,11891,0.5,0.999361515045166,0.0006492370157502592,0.025480129822084092,0.14944146573543549
20,350,1,0.01,100,11891,0.5,0.9991415143013,0.0008729661349207163,0.029546000320190825,0.156002476811409
21,350,1,0.01,100,11891,0.5,0.9994007349014282,0.0006093966658227146,0.02468596090539549,0.16176444292068481
22,350,1,0.01,100,11891,0.5,0.9995875954627991,0.00041934079490602016,0.020477812258784388,0.10067752748727798
23,350,1,0.01,100,11891,0.5,0.9988420009613037,0.0011775046586990356,0.034314787755412905,0.14231227338314056
24,350,1,0.01,100,11891,0.5,0.9993506669998169,0.0006602723151445389,0.025695764537069895,0.15607374906539917
25,350,1,0.01,100,11891,0.5,0.9993794560432434,0.000631015922408551,0.025120030302699697,0.19277548789978027
26,350,1,0.01,100,11891,0.5,0.9994998574256897,0.0005086071905680001,0.022552321179160253,0.12347310781478882
27,350,1,0.01,100,11891,0.5,0.9995933771133423,0.00041347587830387056,0.020334106282398314,0.10545986890792847
28,350,1,0.01,100,11891,0.5,0.9995541572570801,0.0004533696628641337,0.021292479021103525,0.13648195564746857
29,350,1,0.01,100,11891,0.5,0.9988473057746887,0.001172130461782217,0.03423639089889904,0.18891450762748718
30,350,1,0.01,100,11891,0.5,0.9993430376052856,0.0006680378573946655,0.025846428329551946,0.1364341676235199
1,350,1,0.01,100,23783,1.0,0.9993667602539062,0.0006439483258873224,0.025376136937826498,0.12219732254743576
2,350,1,0.01,100,23783,1.0,0.9996771812438965,0.00032827473478391767,0.01811835353402504,0.07702114433050156
