seed,max_neurons,layers,lr,epoch,n_samples,data_fraction,Jou_score,Jou_mse,Jou_rmse,Jou_mape
16,390,1,0.01,100,23783,1.0,0.9996563792228699,0.00034941890044137836,0.01869274994326352,0.11142154783010483
17,390,1,0.01,100,23783,1.0,0.999572217464447,0.000435007328633219,0.020856829304408162,0.12368349730968475
18,390,1,0.01,100,23783,1.0,0.9996042847633362,0.0004023817309644073,0.02005945490197596,0.14228107035160065
19,390,1,0.01,100,23783,1.0,0.9994089007377625,0.0006010840879753232,0.024517016294307168,0.13256233930587769
20,390,1,0.01,100,23783,1.0,0.9991256594657898,0.000889114395249635,0.029818021316808312,0.20477725565433502
21,390,1,0.01,100,23783,1.0,0.9993432760238647,0.0006678062491118908,0.025841947471347642,0.14261744916439056
22,390,1,0.01,100,23783,1.0,0.9995431900024414,0.00046453485265374184,0.021553070608471125,0.07973344624042511
23,390,1,0.01,100,23783,1.0,0.9993420839309692,0.0006690346635878086,0.025865704389940913,0.15006312727928162
24,390,1,0.01,100,23783,1.0,0.9992424249649048,0.0007703704759478569,0.02775554856146527,0.1899631917476654
25,390,1,0.01,100,23783,1.0,0.9996580481529236,0.00034774618688970804,0.018647953959877422,0.09597378224134445
26,390,1,0.01,100,23783,1.0,0.9996173977851868,0.0003890529042109847,0.019724424052706448,0.11186414957046509
27,390,1,0.01,100,23783,1.0,0.9989007115364075,0.0011178221320733428,0.03343384710249993,0.17547915875911713
28,390,1,0.01,100,23783,1.0,0.9996834397315979,0.0003218855708837509,0.017941169718938364,0.11469067633152008
29,390,1,0.01,100,23783,1.0,0.9996757507324219,0.0003297048097010702,0.018157775461247177,0.06224764138460159
30,390,1,0.01,100,23783,1.0,0.999223530292511,0.0007895487942732871,0.02809891090902434,0.1265958845615387
