seed,max_neurons,layers,lr,epoch,Jou_score,Jou_mse,Jou_rmse,Jou_mape
1,390,1,0.01,72,0.9996397495269775,0.00036631859256885946,0.019139451208664775,0.13134250044822693
1,390,1,0.01,73,0.9991360306739807,0.000878523220308125,0.029639892380171104,0.14920218288898468
1,390,1,0.01,74,0.9995167255401611,0.0004914344171993434,0.022168320125786335,0.13748431205749512
1,390,1,0.01,75,0.9993994832038879,0.0006106357905082405,0.024711045920969038,0.12691116333007812
1,390,1,0.01,76,0.9994447231292725,0.0005646478966809809,0.02376232094474319,0.19861432909965515
1,390,1,0.01,77,0.9995277523994446,0.00048021087422966957,0.021913714295611085,0.11746563762426376
1,390,1,0.01,78,0.9996755123138428,0.0003299806558061391,0.018165369685369442,0.12339239567518234
1,390,1,0.01,79,0.9980028867721558,0.002030792646110058,0.04506431677181024,0.20339494943618774
1,390,1,0.01,80,0.9995237588882446,0.0004842511552851647,0.022005707334352257,0.1329907476902008
1,390,1,0.01,81,0.9996204376220703,0.00038598274113610387,0.019646443472957232,0.13258953392505646
1,390,1,0.01,82,0.9993599057197571,0.0006509099039249122,0.02551293601146117,0.1534896045923233
1,390,1,0.01,83,0.9995576739311218,0.0004497994086705148,0.02120847492561676,0.16618463397026062
1,390,1,0.01,84,0.9995657205581665,0.00044161255937069654,0.021014579685796633,0.12790492177009583
1,390,1,0.01,85,0.9994038939476013,0.0006061649182811379,0.024620416695928158,0.107794851064682
1,390,1,0.01,86,0.9991024732589722,0.0009126486838795245,0.030210075866828348,0.16497856378555298
1,390,1,0.01,87,0.9996323585510254,0.00037386160693131387,0.01933550120714004,0.1634577214717865
1,390,1,0.01,88,0.9995495676994324,0.0004580422828439623,0.021401922410007056,0.13223770260810852
1,390,1,0.01,89,0.9994463920593262,0.0005629241350106895,0.023726022317503825,0.1446361243724823
1,390,1,0.01,90,0.9994182586669922,0.0005915712681598961,0.024322238140432228,0.13347865641117096
1,390,1,0.01,91,0.9991750121116638,0.0008389332797378302,0.028964344973394965,0.12386859208345413
1,390,1,0.01,92,0.9997151494026184,0.0002896793885156512,0.017019970285392722,0.114808589220047
1,390,1,0.01,93,0.9993405342102051,0.0006705926498398185,0.02589580371102273,0.14370307326316833
1,390,1,0.01,94,0.9995723366737366,0.00043486806680448353,0.020853490518483554,0.14559265971183777
1,390,1,0.01,95,0.9995622038841248,0.000445157551439479,0.021098757106509356,0.1275300830602646
1,390,1,0.01,96,0.9995832443237305,0.00042379129445180297,0.0205861918394783,0.10217262804508209
1,390,1,0.01,97,0.9991774559020996,0.0008364349487237632,0.0289211851196275,0.13373222947120667
1,390,1,0.01,98,0.9993472099304199,0.0006638006889261305,0.025764329778322013,0.1686207354068756
1,390,1,0.01,99,0.9995859861373901,0.00042098897392861545,0.02051801583800479,0.08758622407913208
1,390,1,0.01,100,0.9995791912078857,0.0004279370477888733,0.020686639354638377,0.11007368564605713
2,390,1,0.01,1,0.9943684935569763,0.005726504139602184,0.07567366873359706,0.42062002420425415
2,390,1,0.01,2,0.9974122643470764,0.0026314135175198317,0.051297305168203834,0.28259217739105225
2,390,1,0.01,3,0.9981762170791626,0.0018545218044891953,0.04306415916384756,0.32948341965675354
2,390,1,0.01,4,0.9981761574745178,0.0018546250648796558,0.04306535806050678,0.25691360235214233
2,390,1,0.01,5,0.9979518055915833,0.0020827658008784056,0.0456373290287502,0.27422717213630676
2,390,1,0.01,6,0.9982995390892029,0.0017291506519541144,0.04158305727040899,0.17779459059238434
2,390,1,0.01,7,0.9987893104553223,0.0012310907477512956,0.03508690279507862,0.1815844029188156
2,390,1,0.01,8,0.9984520077705383,0.001574131310917437,0.03967532370274296,0.29637953639030457
2,390,1,0.01,9,0.9988856911659241,0.001133115729317069,0.03366178440482722,0.23047801852226257
2,390,1,0.01,10,0.9982579350471497,0.0017714689020067453,0.04208882158016242,0.3096815347671509
2,390,1,0.01,11,0.998977780342102,0.001039455528371036,0.03224058821378785,0.15597239136695862
2,390,1,0.01,12,0.9985405802726746,0.0014840607764199376,0.038523509399066146,0.2423766553401947
2,390,1,0.01,13,0.9981666803359985,0.0018642742652446032,0.043177242446045615,0.19632403552532196
2,390,1,0.01,14,0.9991464614868164,0.0008679662714712322,0.029461267309320423,0.1675652414560318
2,390,1,0.01,15,0.998165488243103,0.0018654741579666734,0.043191135178027834,0.21961085498332977
2,390,1,0.01,16,0.9990957379341125,0.0009195375605486333,0.030323877729417015,0.1545618623495102
2,390,1,0.01,17,0.9988654851913452,0.0011536674574017525,0.03396568058204859,0.2604939341545105
2,390,1,0.01,18,0.99858558177948,0.0014382563531398773,0.03792435039839018,0.24256227910518646
2,390,1,0.01,19,0.9991570711135864,0.000857161998283118,0.0292773290838341,0.1264083981513977
2,390,1,0.01,20,0.999056339263916,0.0009595825686119497,0.03097712976716774,0.25687241554260254
2,390,1,0.01,21,0.999022901058197,0.000993609195575118,0.031521567149732865,0.19058601558208466
2,390,1,0.01,22,0.999280571937561,0.0007315808907151222,0.027047752045505042,0.174971804022789
2,390,1,0.01,23,0.9984090328216553,0.0016177918296307325,0.04022178302401241,0.13732139766216278
2,390,1,0.01,24,0.9994181394577026,0.0005916912341490388,0.024324704194481767,0.09696803987026215
2,390,1,0.01,25,0.9981929659843445,0.0018375491490587592,0.04286664378113546,0.22239989042282104
