seed,max_neurons,layers,lr,epoch,n_samples,data_fraction,Jou_score,Jou_mse,Jou_rmse,Jou_mape
13,350,1,0.01,100,11523,0.5,0.9976986646652222,0.0022457547020167112,0.04738939440440985,0.18583789467811584
14,350,1,0.01,100,11523,0.5,0.9948348999023438,0.005040358752012253,0.07099548402548048,0.21457336843013763
15,350,1,0.01,100,11523,0.5,0.9972000122070312,0.0027323528192937374,0.052271912336299096,0.22117584943771362
16,350,1,0.01,100,11523,0.5,0.997262716293335,0.002671163761988282,0.05168330254529292,0.1926710456609726
17,350,1,0.01,100,11523,0.5,0.996904730796814,0.0030204993672668934,0.054959069927236696,0.22775067389011383
18,350,1,0.01,100,11523,0.5,0.997135579586029,0.002795246196910739,0.05287008792229061,0.20376764237880707
19,350,1,0.01,100,11523,0.5,0.9944624304771423,0.005403824616223574,0.07351071089455995,0.24694101512432098
20,350,1,0.01,100,11523,0.5,0.9957950711250305,0.004103387705981731,0.064057690451512,0.24613045156002045
21,350,1,0.01,100,11523,0.5,0.960736870765686,0.038315027952194214,0.19574224876657112,0.4822458028793335
22,350,1,0.01,100,11523,0.5,0.9941684603691101,0.005690720863640308,0.07543686674060839,0.24328865110874176
23,350,1,0.01,100,11523,0.5,0.996631920337677,0.003286733292043209,0.05733003830491664,0.22276128828525543
24,350,1,0.01,100,11523,0.5,0.9973409175872803,0.0025948781985789537,0.0509399469824906,0.19314216077327728
25,350,1,0.01,100,11523,0.5,0.9949167370796204,0.004960495512932539,0.07043078526420488,0.22827953100204468
26,350,1,0.01,100,11523,0.5,0.996484100818634,0.003430974902585149,0.058574524347920646,0.25745904445648193
27,350,1,0.01,100,11523,0.5,0.9970690011978149,0.002860231325030327,0.053481130551161,0.24049964547157288
28,350,1,0.01,100,11523,0.5,0.9909384250640869,0.008842759765684605,0.09403594932622632,0.4027331471443176
29,350,1,0.01,100,11523,0.5,0.9968765377998352,0.003048049984499812,0.0552091476523575,0.21608884632587433
