seed,max_neurons,layers,lr,epoch,n_samples,data_fraction,Hys_score,Hys_mse,Hys_rmse,Hys_mape
29,380,2,0.01,100,11523,0.5,0.9969966411590576,0.002927483059465885,0.05410622015504211,0.5786668658256531
30,380,2,0.01,100,11523,0.5,0.9978909492492676,0.00205575255677104,0.045340407549679565,0.42028021812438965
1,380,2,0.01,100,23046,1.0,0.998508095741272,0.0014542096760123968,0.03813410122203481,0.40552079677581787
2,380,2,0.01,100,23046,1.0,0.999270498752594,0.0007110741571523249,0.026665973770937466,0.4796096682548523
3,380,2,0.01,100,23046,1.0,0.998570442199707,0.001393460319377482,0.03732908141620259,0.5078277587890625
4,380,2,0.01,100,23046,1.0,0.9978833794593811,0.0020631805527955294,0.045422247333168464,1.4694592952728271
5,380,2,0.01,100,23046,1.0,0.9979503750801086,0.0019978259224444628,0.04469704601474758,0.35977259278297424
6,380,2,0.01,100,23046,1.0,0.9987879991531372,0.0011813802411779761,0.03437121239028347,0.9675467014312744
7,380,2,0.01,100,23046,1.0,0.9792686700820923,0.020207665860652924,0.14215366988105838,1.0492817163467407
8,380,2,0.01,100,23046,1.0,0.9991349577903748,0.000843181274831295,0.029037583832531504,0.820950984954834
9,380,2,0.01,100,23046,1.0,0.9971804618835449,0.002748301485553384,0.05242424520728347,0.7772497534751892
10,380,2,0.01,100,23046,1.0,0.9988970160484314,0.0010751328663900495,0.032789218752358976,0.34451737999916077
11,380,2,0.01,100,23046,1.0,0.9965243339538574,0.0033878840040415525,0.058205532417817056,0.6543781161308289
12,380,2,0.01,100,23046,1.0,0.9986873269081116,0.0012795219663530588,0.035770406292815,0.31673991680145264
13,380,2,0.01,100,23046,1.0,0.9990028142929077,0.0009719693916849792,0.031176423651294246,0.6418048739433289
14,380,2,0.01,100,23046,1.0,0.9992905855178833,0.0006914736586622894,0.026295886725157022,0.3265732526779175
15,380,2,0.01,100,23046,1.0,0.9991979002952576,0.0007818129379302263,0.027960918045197056,0.34802043437957764
16,380,2,0.01,100,23046,1.0,0.9986499547958374,0.0013159700902178884,0.03627630204717521,1.329400897026062
17,380,2,0.01,100,23046,1.0,0.9961254596710205,0.00377664715051651,0.061454431496162344,0.5665297508239746
18,380,2,0.01,100,23046,1.0,0.9988687038421631,0.0011027212021872401,0.03320724623011129,0.7712839245796204
19,380,2,0.01,100,23046,1.0,0.9978350400924683,0.0021102451719343662,0.04593740493252058,0.840937077999115
20,380,2,0.01,100,23046,1.0,0.9981672763824463,0.0017864276887848973,0.04226615299249386,1.1737130880355835
21,380,2,0.01,100,23046,1.0,0.998591959476471,0.0013725009048357606,0.037047279317593086,0.6667109727859497
22,380,2,0.01,100,23046,1.0,0.9989286065101624,0.0010443542851135135,0.032316470802262943,0.44744443893432617
23,380,2,0.01,100,23046,1.0,0.9972648620605469,0.0026660377625375986,0.05163368825231836,0.6239296793937683
24,380,2,0.01,100,23046,1.0,0.9982538223266602,0.0017020903760567307,0.041256398001482515,0.505608320236206
25,380,2,0.01,100,23046,1.0,0.9956100583076477,0.004279029089957476,0.06541428811779179,1.404144525527954
26,380,2,0.01,100,23046,1.0,0.977517306804657,0.021914750337600708,0.14803631425295857,0.8886069059371948
27,380,2,0.01,100,23046,1.0,0.998305082321167,0.0016521166544407606,0.04064623788791234,0.41888120770454407
28,380,2,0.01,100,23046,1.0,0.9931203126907349,0.006705872714519501,0.08188939317469326,0.9928601980209351
29,380,2,0.01,100,23046,1.0,0.9960694909095764,0.003831238020211458,0.0618969952438037,0.94423907995224
30,380,2,0.01,100,23046,1.0,0.9988706111907959,0.0011008867295458913,0.03317961316148655,0.5842653512954712
