seed,max_neurons,layers,lr,unlock_layers,epoch,Hys_score,Hys_mse,Hys_rmse,Hys_mape
2,380,2,0.01,4,47,0.9976099133491516,0.0023297343868762255,0.048267322143208086,0.8254556655883789
2,380,2,0.01,4,48,0.9975749254226685,0.0023638324346393347,0.04861925991455788,0.36947473883628845
2,380,2,0.01,4,49,0.9965277314186096,0.003384580370038748,0.058177146458370986,0.40521278977394104
2,380,2,0.01,4,50,0.995630145072937,0.004259442910552025,0.06526440768559863,0.48119401931762695
2,380,2,0.01,4,51,0.9980279803276062,0.0019222113769501448,0.043843031110430135,0.45098191499710083
2,380,2,0.01,4,52,0.9981122612953186,0.0018400497501716018,0.04289580107856248,0.7372143864631653
2,380,2,0.01,4,53,0.9980140924453735,0.0019357374403625727,0.04399701626658986,0.821320116519928
2,380,2,0.01,4,54,0.9978106617927551,0.002134059090167284,0.04619587741527683,0.7169361114501953
2,380,2,0.01,4,55,0.9981977343559265,0.0017567595932632685,0.04191371605170876,0.5219836831092834
2,380,2,0.01,4,56,0.9981528520584106,0.0018005043966695666,0.042432350826575316,0.41987064480781555
2,380,2,0.01,4,57,0.9980888366699219,0.0018629058031365275,0.043161392506921366,0.3974704146385193
2,380,2,0.01,4,58,0.9983033537864685,0.00165377848315984,0.04066667533939602,1.1039068698883057
2,380,2,0.01,4,59,0.9977365732192993,0.0022062251809984446,0.046970471372964145,0.6380332708358765
2,380,2,0.01,4,60,0.9957417845726013,0.004150660242885351,0.06442561790844813,1.047953486442566
2,380,2,0.01,4,61,0.998134195804596,0.001818699762225151,0.04264621627090909,0.48968857526779175
2,380,2,0.01,4,62,0.9979265332221985,0.002021088032051921,0.044956512676718165,0.6962220072746277
2,380,2,0.01,4,63,0.9978721141815186,0.0020741503685712814,0.045542841024372664,0.7076630592346191
2,380,2,0.01,4,64,0.9980291128158569,0.0019210998434573412,0.043830352992616214,0.3583678603172302
2,380,2,0.01,4,65,0.998284637928009,0.0016720492858439684,0.040890699258437344,0.3739989101886749
2,380,2,0.01,4,66,0.9980626702308655,0.0018883968004956841,0.04345568778072307,0.46659591794013977
2,380,2,0.01,4,67,0.9974883794784546,0.0024481769651174545,0.049479055822817135,0.4183303713798523
2,380,2,0.01,4,68,0.9984588623046875,0.0015021791914477944,0.03875795649215519,0.3844488859176636
2,380,2,0.01,4,69,0.9962701201438904,0.0036356812343001366,0.06029661047107156,0.5652124285697937
2,380,2,0.01,4,70,0.9977712035179138,0.0021724982652813196,0.04661006613684773,0.7164487242698669
2,380,2,0.01,4,71,0.9983146786689758,0.001642768387682736,0.04053107928100035,0.6455519795417786
2,380,2,0.01,4,72,0.9979636669158936,0.0019848786760121584,0.04455197724020965,0.7106160521507263
2,380,2,0.01,4,73,0.9984830021858215,0.001478685182519257,0.038453675799840735,0.2936859130859375
2,380,2,0.01,4,74,0.9983677268028259,0.0015910683432593942,0.039888198044777536,0.41613686084747314
2,380,2,0.01,4,75,0.9983144998550415,0.0016429160023108125,0.04053290024548962,0.6825025677680969
2,380,2,0.01,4,76,0.9986059665679932,0.001358822570182383,0.036862210598150286,0.34915825724601746
2,380,2,0.01,4,77,0.9981942772865295,0.0017601032741367817,0.04195358475907371,0.4697376787662506
2,380,2,0.01,4,78,0.9976619482040405,0.002278968458995223,0.04773854269869602,1.0695116519927979
2,380,2,0.01,4,79,0.996045708656311,0.003854381153360009,0.06208366253178053,0.40468212962150574
2,380,2,0.01,4,80,0.9957820773124695,0.004111367743462324,0.06411994809310378,1.3321963548660278
2,380,2,0.01,4,81,0.9971684217453003,0.00276002986356616,0.052535986367119446,1.2249449491500854
2,380,2,0.01,4,82,0.9979426264762878,0.0020054231863468885,0.04478195156920797,0.426514208316803
2,380,2,0.01,4,83,0.9947807788848877,0.005087390076369047,0.07132594252001895,0.7507481575012207
2,380,2,0.01,4,84,0.9981887936592102,0.0017654489492997527,0.042017245855716825,0.6413573026657104
2,380,2,0.01,4,85,0.9983669519424438,0.001591801643371582,0.03989738892924676,0.44657403230667114
2,380,2,0.01,4,86,0.9963185787200928,0.003588401945307851,0.059903271574329314,0.6508557796478271
2,380,2,0.01,4,87,0.9960134625434875,0.0038858132902532816,0.06233629191934087,0.6329518556594849
2,380,2,0.01,4,88,0.9961775541305542,0.003725903108716011,0.06104017618516522,0.4278770685195923
