seed,max_neurons,layers,learn_rate,epoch,Jou_score,Jou_mse,Jou_rmse,Jou_mape
1,360,2,0.01,51,0.9286291599273682,0.08220086246728897,0.2867069278327417,0.09352331608533859
1,360,2,0.01,52,0.9275448322296143,0.08344969153404236,0.2888766026074842,0.08042459934949875
1,360,2,0.01,53,0.9269945025444031,0.08408357203006744,0.289971674530578,0.12893544137477875
1,360,2,0.01,54,0.9280876517295837,0.08282453566789627,0.28779252191100496,0.09620939940214157
1,360,2,0.01,55,0.9241459369659424,0.08736440539360046,0.295574703575256,0.11596748232841492
1,360,2,0.01,56,0.9248364567756653,0.08656907081604004,0.2942262238755071,0.12201964855194092
1,360,2,0.01,57,0.9282260537147522,0.08266512304544449,0.287515430969269,0.09476832300424576
1,360,2,0.01,58,0.9290603995323181,0.08170421421527863,0.2858394903005507,0.08197592943906784
1,360,2,0.01,59,0.9275606870651245,0.0834314301609993,0.2888449933112902,0.1314692199230194
1,360,2,0.01,60,0.9287276864051819,0.08208741247653961,0.28650900941600355,0.08454249799251556
1,360,2,0.01,61,0.9282955527305603,0.08258510380983353,0.2873762408582754,0.10782729089260101
1,360,2,0.01,62,0.9268069267272949,0.08429957926273346,0.2903438982701952,0.10313218086957932
1,360,2,0.01,63,0.930424153804779,0.08013348281383514,0.28307858063413266,0.09734106808900833
1,360,2,0.01,64,0.930952787399292,0.07952462881803513,0.2820011149233902,0.0945705845952034
1,360,2,0.01,65,0.929938554763794,0.08069273829460144,0.2840646727324632,0.09007663279771805
1,360,2,0.01,66,0.9291300773620605,0.08162395656108856,0.28569906643370147,0.07582677900791168
1,360,2,0.01,67,0.928514301776886,0.08233312517404556,0.28693749349648534,0.11761200428009033
1,360,2,0.01,68,0.9301767349243164,0.08041845262050629,0.28358147439581854,0.17610736191272736
1,360,2,0.01,69,0.9301709532737732,0.08042512834072113,0.2835932445258898,0.07432986795902252
1,360,2,0.01,70,0.9305046200752258,0.08004079759120941,0.28291482391562556,0.06866545230150223
1,360,2,0.01,71,0.9301874041557312,0.08040618896484375,0.28355985076319207,0.07563488930463791
1,360,2,0.01,72,0.9305676817893982,0.07996820658445358,0.28278650354013285,0.10074210166931152
1,360,2,0.01,73,0.9299359321594238,0.08069582283496857,0.2840701019730316,0.08873945474624634
1,360,2,0.01,74,0.9305439591407776,0.07999549806118011,0.2828347539839829,0.11170461773872375
1,360,2,0.01,75,0.9299752116203308,0.08065056055784225,0.28399042335586294,0.12997418642044067
1,360,2,0.01,76,0.9296745657920837,0.08099681884050369,0.2845994006327204,0.12446332722902298
1,360,2,0.01,77,0.931052029132843,0.07941032946109772,0.28179838441889216,0.08441508561372757
1,360,2,0.01,78,0.9274911284446716,0.08351157605648041,0.2889836951395016,0.10566885769367218
1,360,2,0.01,79,0.9298062324523926,0.0808451846241951,0.28433287643921007,0.0802958756685257
1,360,2,0.01,80,0.9296585321426392,0.08101526647806168,0.28463180861959486,0.12621046602725983
1,360,2,0.01,81,0.9297327995300293,0.08092975616455078,0.28448155680913795,0.0873485878109932
1,360,2,0.01,82,0.9285980463027954,0.08223672956228256,0.28676947111274337,0.09214884787797928
1,360,2,0.01,83,0.9281036257743835,0.08280616998672485,0.287760612292101,0.08332739025354385
1,360,2,0.01,84,0.9305042028427124,0.08004125952720642,0.2829156403014977,0.10965653508901596
1,360,2,0.01,85,0.9282559156417847,0.08263078331947327,0.28745570670883064,0.08129297941923141
1,360,2,0.01,86,0.9314451217651367,0.07895760238170624,0.28099395435081204,0.1193145215511322
1,360,2,0.01,87,0.931553304195404,0.07883299887180328,0.28077214760692215,0.08206906169652939
1,360,2,0.01,88,0.9307399988174438,0.07976970076560974,0.282435303681409,0.08252856135368347
1,360,2,0.01,89,0.9306684136390686,0.0798521637916565,0.28258125166340475,0.08256713300943375
1,360,2,0.01,90,0.9293882846832275,0.08132653683423996,0.28517807916149507,0.12279396504163742
1,360,2,0.01,91,0.9302127361297607,0.0803770050406456,0.28350838619103597,0.10407427698373795
1,360,2,0.01,92,0.9326726198196411,0.07754386961460114,0.27846699914819556,0.09264461696147919
1,360,2,0.01,93,0.9267194271087646,0.08440037071704865,0.2905174189563315,0.13231110572814941
1,360,2,0.01,94,0.9303682446479797,0.08019785583019257,0.2831922594814211,0.11649889498949051
1,360,2,0.01,95,0.9327729344367981,0.07742828130722046,0.2782593777525215,0.10119116306304932
1,360,2,0.01,96,0.9288812875747681,0.08191049844026566,0.28620010209688196,0.08417502045631409
1,360,2,0.01,97,0.9306743144989014,0.0798453837633133,0.2825692548089995,0.0996907502412796
1,360,2,0.01,98,0.9321569204330444,0.07813777774572372,0.2795313537793636,0.10391410440206528
1,360,2,0.01,99,0.9319432377815247,0.0783839076757431,0.27997126223193536,0.10156821459531784
1,360,2,0.01,100,0.9288414716720581,0.08195635676383972,0.2862802067273246,0.08028323203325272
2,360,2,0.01,1,0.8917378783226013,0.12469015270471573,0.3531149284648211,0.5731402635574341
2,360,2,0.01,2,0.9076849222183228,0.1063232421875,0.32607244929233137,0.3456382751464844
2,360,2,0.01,3,0.9118951559066772,0.10147413611412048,0.3185500527611328,0.23733395338058472
2,360,2,0.01,4,0.912102460861206,0.10123538970947266,0.3181750928490045,0.20558831095695496
2,360,2,0.01,5,0.9146556854248047,0.09829473495483398,0.3135199115763367,0.19477570056915283
2,360,2,0.01,6,0.9132248163223267,0.09994269162416458,0.31613714053265646,0.20261529088020325
2,360,2,0.01,7,0.9134860634803772,0.0996418446302414,0.3156609646919324,0.16251140832901
2,360,2,0.01,8,0.9138761758804321,0.09919252246618271,0.3149484441399619,0.14232274889945984
2,360,2,0.01,9,0.913552463054657,0.09956531971693039,0.3155397276365218,0.15542173385620117
2,360,2,0.01,10,0.9134834408760071,0.09964483976364136,0.3156657088814706,0.1852116882801056
2,360,2,0.01,11,0.9151595234870911,0.09771443903446198,0.3125930885903621,0.13446521759033203
2,360,2,0.01,12,0.9174849390983582,0.09503611922264099,0.3082792876964669,0.14187511801719666
2,360,2,0.01,13,0.914726197719574,0.09821353107690811,0.31339038127694363,0.12225428968667984
2,360,2,0.01,14,0.9174346327781677,0.09509406983852386,0.3083732638192291,0.13288097083568573
2,360,2,0.01,15,0.9134739637374878,0.09965574741363525,0.31568298562582564,0.14834536612033844
2,360,2,0.01,16,0.9163642525672913,0.09632687270641327,0.31036570800656,0.1338849663734436
2,360,2,0.01,17,0.9160095453262329,0.0967353880405426,0.3110231310377776,0.1329336166381836
2,360,2,0.01,18,0.9146263003349304,0.09832856804132462,0.31357386377267576,0.12240578234195709
2,360,2,0.01,19,0.9157091975212097,0.09708134084939957,0.3115787875472263,0.18296341598033905
2,360,2,0.01,20,0.9166905879974365,0.09595106542110443,0.3097596897937245,0.1451023668050766
2,360,2,0.01,21,0.9157402515411377,0.09704557806253433,0.31152139262422146,0.12078771740198135
2,360,2,0.01,22,0.9123178720474243,0.10098730772733688,0.31778500236376306,0.11737845093011856
2,360,2,0.01,23,0.9162440896034241,0.09646530449390411,0.3105886419267519,0.09502104669809341
2,360,2,0.01,24,0.9171226024627686,0.09545345604419708,0.3089554272774587,0.20365102589130402
2,360,2,0.01,25,0.9120604991912842,0.10128367692232132,0.31825096531247365,0.11789507418870926
2,360,2,0.01,26,0.9176647663116455,0.0948290228843689,0.30794321373326106,0.12140462547540665
2,360,2,0.01,27,0.9144636988639832,0.0985158309340477,0.31387231629127105,0.11955012381076813
2,360,2,0.01,28,0.9164387583732605,0.0962410569190979,0.3102274277350375,0.10047872364521027
2,360,2,0.01,29,0.9158796072006226,0.09688504040241241,0.31126361882239373,0.11693475395441055
2,360,2,0.01,30,0.9179893136024475,0.09445521235466003,0.3073356672348005,0.12576377391815186
2,360,2,0.01,31,0.9109640121459961,0.1025465726852417,0.3202289379260433,0.11741364747285843
2,360,2,0.01,32,0.9172030091285706,0.09536084532737732,0.30880551375805665,0.10183492302894592
2,360,2,0.01,33,0.9137632846832275,0.09932254999876022,0.31515480322971473,0.14876340329647064
2,360,2,0.01,34,0.9150364995002747,0.09785610437393188,0.31281960356399,0.11856463551521301
2,360,2,0.01,35,0.9147858619689941,0.09814479202032089,0.3132806920643545,0.09348257631063461
2,360,2,0.01,36,0.9153861999511719,0.09745331853628159,0.31217514080445546,0.10349785536527634
2,360,2,0.01,37,0.9161651134490967,0.09655622392892838,0.3107349737781835,0.14632253348827362
2,360,2,0.01,38,0.9145233631134033,0.09844711422920227,0.31376283117858667,0.18075740337371826
2,360,2,0.01,39,0.9173874855041504,0.09514834731817245,0.3084612574022424,0.08190903812646866
2,360,2,0.01,40,0.9142259955406189,0.09878961741924286,0.3143081567812755,0.10408324003219604
2,360,2,0.01,41,0.913691520690918,0.0994051918387413,0.3152858890574415,0.11337168514728546
2,360,2,0.01,42,0.9172728657722473,0.09528041630983353,0.30867526028147046,0.09582456201314926
2,360,2,0.01,43,0.9169936180114746,0.09560203552246094,0.30919578833234607,0.0913570299744606
2,360,2,0.01,44,0.9150905609130859,0.09779387712478638,0.31272012587101966,0.12298908829689026
2,360,2,0.01,45,0.9176353216171265,0.09486296772956848,0.3079983242317537,0.09965094178915024
2,360,2,0.01,46,0.9175452589988708,0.09496669471263885,0.30816666710181173,0.11799633502960205
2,360,2,0.01,47,0.9179574251174927,0.09449194371700287,0.3073954191542269,0.18633988499641418
2,360,2,0.01,48,0.9173170924186707,0.09522947669029236,0.30859273596488357,0.09888295084238052
2,360,2,0.01,49,0.9188876748085022,0.09342055767774582,0.30564776733643223,0.12443050742149353
2,360,2,0.01,50,0.9139038324356079,0.09916064143180847,0.3148978269721918,0.11592373996973038
2,360,2,0.01,51,0.9189920425415039,0.09330035001039505,0.3054510599267828,0.12414847314357758
2,360,2,0.01,52,0.9192490577697754,0.09300434589385986,0.30496613892998,0.11313575506210327
2,360,2,0.01,53,0.9191371202468872,0.09313328564167023,0.30517746581566313,0.09719911962747574
2,360,2,0.01,54,0.918202817440033,0.09420932084321976,0.306935369162988,0.10264284163713455
2,360,2,0.01,55,0.9187748432159424,0.09355051815509796,0.3058602918901013,0.09139293432235718
2,360,2,0.01,56,0.9183869361877441,0.0939972773194313,0.3065897541005428,0.08171509951353073
2,360,2,0.01,57,0.9203348755836487,0.0917537659406662,0.3029088409747497,0.12865422666072845
2,360,2,0.01,58,0.9202010631561279,0.09190783649682999,0.30316305265785604,0.08498384058475494
2,360,2,0.01,59,0.9199286699295044,0.09222158044576645,0.3036800626412054,0.11389432847499847
2,360,2,0.01,60,0.9182085394859314,0.09420271217823029,0.3069246034097467,0.10591305047273636
2,360,2,0.01,61,0.919345498085022,0.09289328753948212,0.30478400144935774,0.11391346156597137
2,360,2,0.01,62,0.9203595519065857,0.09172532707452774,0.30286189439169753,0.11223072558641434
2,360,2,0.01,63,0.9186362624168396,0.09371013194322586,0.3061211066607885,0.11105334758758545
2,360,2,0.01,64,0.9199670553207397,0.09217740595340729,0.3036073219693611,0.11027775704860687
2,360,2,0.01,65,0.9190070033073425,0.09328309446573257,0.30542281261512305,0.13295823335647583
2,360,2,0.01,66,0.9189863801002502,0.09330685436725616,0.3054617068754383,0.1056857481598854
2,360,2,0.01,67,0.918947696685791,0.09335137903690338,0.30553457911814724,0.07043931633234024
2,360,2,0.01,68,0.9195805191993713,0.0926225408911705,0.304339515822659,0.08291781693696976
2,360,2,0.01,69,0.9192244410514832,0.09303265810012817,0.30501255400413957,0.10966836661100388
2,360,2,0.01,70,0.9190196990966797,0.09326847642660141,0.30539888085355094,0.10291189700365067
2,360,2,0.01,71,0.9207783341407776,0.09124299138784409,0.3020645483797198,0.0974181666970253
2,360,2,0.01,72,0.9218870401382446,0.08996601402759552,0.29994335136421263,0.10149164497852325
2,360,2,0.01,73,0.9212726354598999,0.09067365527153015,0.3011206656334469,0.08942651003599167
2,360,2,0.01,74,0.9173301458358765,0.09521443396806717,0.3085683619039178,0.11582326143980026
2,360,2,0.01,75,0.9197582006454468,0.09241792559623718,0.3040031670825769,0.10880890488624573
2,360,2,0.01,76,0.9194130897521973,0.09281537681818008,0.3046561616284497,0.0873255506157875
2,360,2,0.01,77,0.9195976853370667,0.09260282665491104,0.30430712554081124,0.0825958400964737
2,360,2,0.01,78,0.919775128364563,0.09239839762449265,0.3039710473457837,0.08649154752492905
2,360,2,0.01,79,0.9211403727531433,0.09082603454589844,0.30137357970780787,0.0857318565249443
2,360,2,0.01,80,0.9222954511642456,0.0894957035779953,0.2991583252694053,0.0669775903224945
2,360,2,0.01,81,0.9217532873153687,0.0901201069355011,0.30020011148482456,0.08290829509496689
2,360,2,0.01,82,0.9225765466690063,0.08917194604873657,0.2986167209798148,0.13278956711292267
2,360,2,0.01,83,0.9213959574699402,0.09053166210651398,0.300884798729537,0.11009830981492996
2,360,2,0.01,84,0.9222773909568787,0.08951645344495773,0.2991930036698013,0.11038646101951599
2,360,2,0.01,85,0.9231760501861572,0.08848147839307785,0.29745836413366805,0.11084779351949692
2,360,2,0.01,86,0.9232684969902039,0.08837496489286423,0.2972792708765013,0.10633592307567596
2,360,2,0.01,87,0.9225240349769592,0.08923237770795822,0.2987178898358085,0.11194764822721481
2,360,2,0.01,88,0.9217215180397034,0.0901566818356514,0.30026102283788253,0.11248452216386795
2,360,2,0.01,89,0.9219918847084045,0.08984529972076416,0.2997420553088341,0.0707329735159874
2,360,2,0.01,90,0.9215123057365417,0.0903976634144783,0.30066204185842665,0.07660476118326187
2,360,2,0.01,91,0.9211469292640686,0.09081849455833435,0.30136107007763024,0.09046217799186707
2,360,2,0.01,92,0.9216588735580444,0.0902288481593132,0.30038117144606985,0.07009831070899963
2,360,2,0.01,93,0.9214626550674438,0.09045486897230148,0.30075715946973147,0.08516406267881393
2,360,2,0.01,94,0.9207679033279419,0.09125497192144394,0.3020843788106958,0.08473274111747742
2,360,2,0.01,95,0.9197440147399902,0.09243424981832504,0.30403001466685003,0.08694319427013397
2,360,2,0.01,96,0.9217311143875122,0.09014562517404556,0.3002426105236323,0.09538093209266663
2,360,2,0.01,97,0.9214043021202087,0.09052202850580215,0.300868789517627,0.15023531019687653
2,360,2,0.01,98,0.9186516404151917,0.09369242191314697,0.306092178784671,0.1506156474351883
2,360,2,0.01,99,0.9217272996902466,0.09015002846717834,0.3002499433258537,0.08548704534769058
2,360,2,0.01,100,0.9191930890083313,0.09306880086660385,0.3050717962490205,0.08308126032352448
3,360,2,0.01,1,0.9014261960983276,0.1135316789150238,0.33694462292047905,0.6411177515983582
3,360,2,0.01,2,0.9139967560768127,0.09905365854501724,0.3147279119255508,0.26975977420806885
3,360,2,0.01,3,0.9138695001602173,0.09920016676187515,0.3149605796951027,0.18405398726463318
3,360,2,0.01,4,0.9169679880142212,0.09563152492046356,0.30924347191244567,0.1894802451133728
3,360,2,0.01,5,0.9201647043228149,0.09194973111152649,0.30323214063078224,0.1596836894750595
3,360,2,0.01,6,0.9208517670631409,0.0911584123969078,0.30192451440204027,0.2540791928768158
3,360,2,0.01,7,0.921353816986084,0.09058021008968353,0.300965463283885,0.14372488856315613
3,360,2,0.01,8,0.9222589731216431,0.08953765034675598,0.2992284250313729,0.15137837827205658
3,360,2,0.01,9,0.918812096118927,0.09350759536027908,0.3057901165183059,0.14991633594036102
3,360,2,0.01,10,0.920514702796936,0.09154666215181351,0.30256678957184563,0.14102785289287567
3,360,2,0.01,11,0.9199093580245972,0.09224385023117065,0.3037167269532099,0.14625966548919678
3,360,2,0.01,12,0.9152621030807495,0.09759628027677536,0.31240403370759373,0.15296070277690887
3,360,2,0.01,13,0.9192417860031128,0.09301270544528961,0.3049798443262925,0.0958111435174942
3,360,2,0.01,14,0.921029806137085,0.09095335006713867,0.30158473115716367,0.1199599951505661
3,360,2,0.01,15,0.9180179238319397,0.09442225843667984,0.3072820503001759,0.15207158029079437
3,360,2,0.01,16,0.921297550201416,0.09064501523971558,0.30107310613821947,0.1119304671883583
3,360,2,0.01,17,0.9209787249565125,0.09101218730211258,0.3016822621602281,0.1769006848335266
3,360,2,0.01,18,0.9215115904808044,0.09039846062660217,0.30066336761667883,0.14281663298606873
3,360,2,0.01,19,0.9229918718338013,0.08869358152151108,0.29781467647097426,0.15236535668373108
3,360,2,0.01,20,0.9223670363426208,0.08941324800252914,0.29902048090812966,0.1317022144794464
3,360,2,0.01,21,0.9215160608291626,0.09039335697889328,0.3006548801847282,0.13275474309921265
3,360,2,0.01,22,0.9222555756568909,0.08954161405563354,0.29923504817389546,0.131089985370636
3,360,2,0.01,23,0.9243081212043762,0.08717761188745499,0.29525855091335623,0.11876370012760162
3,360,2,0.01,24,0.9226883053779602,0.08904321491718292,0.29840109737932086,0.1549755483865738
3,360,2,0.01,25,0.9224033951759338,0.08937133848667145,0.2989503946922824,0.17463719844818115
3,360,2,0.01,26,0.9228169918060303,0.08889497071504593,0.2981525963580494,0.20629268884658813
3,360,2,0.01,27,0.9227026700973511,0.08902664482593536,0.29837333129141314,0.15751995146274567
3,360,2,0.01,28,0.9246752858161926,0.0867547020316124,0.2945415115592578,0.15297743678092957
3,360,2,0.01,29,0.9252989292144775,0.08603645116090775,0.2933197081017703,0.17395924031734467
3,360,2,0.01,30,0.923374593257904,0.08825279027223587,0.29707371184983006,0.09567774087190628
3,360,2,0.01,31,0.9245532751083374,0.08689525723457336,0.29478001498502804,0.16980084776878357
3,360,2,0.01,32,0.923965573310852,0.0875721275806427,0.2959258819039705,0.1996837556362152
3,360,2,0.01,33,0.9231151342391968,0.0885516107082367,0.2975762267188639,0.11085015535354614
3,360,2,0.01,34,0.9222860932350159,0.08950643241405487,0.29917625643432144,0.12956716120243073
3,360,2,0.01,35,0.9228577613830566,0.0888480395078659,0.2980738826329236,0.11186707019805908
3,360,2,0.01,36,0.924163281917572,0.08734442293643951,0.29554089892338,0.1642811894416809
3,360,2,0.01,37,0.9209331274032593,0.09106471389532089,0.3017693057541156,0.1825205385684967
3,360,2,0.01,38,0.9213613867759705,0.09057147800922394,0.3009509561526993,0.3159071207046509
3,360,2,0.01,39,0.9244056344032288,0.08706527948379517,0.2950682624136238,0.15295256674289703
3,360,2,0.01,40,0.9246253967285156,0.08681217581033707,0.2946390602251118,0.12057183682918549
3,360,2,0.01,41,0.9221788048744202,0.08962998539209366,0.2993826738341644,0.1313055157661438
3,360,2,0.01,42,0.9256212115287781,0.0856652706861496,0.2926863008173591,0.18314161896705627
3,360,2,0.01,43,0.9266146421432495,0.08452107012271881,0.2907250765288726,0.15346932411193848
3,360,2,0.01,44,0.9243130683898926,0.08717188239097595,0.29524884824665437,0.10077926516532898
3,360,2,0.01,45,0.9250250458717346,0.08635185658931732,0.29385686411808953,0.11106030642986298
3,360,2,0.01,46,0.9245222806930542,0.08693096041679382,0.2948405677935006,0.09986982494592667
3,360,2,0.01,47,0.9240493178367615,0.08747565746307373,0.29576283989553814,0.12066545337438583
3,360,2,0.01,48,0.9266491532325745,0.08448132127523422,0.2906567069159668,0.11270642280578613
3,360,2,0.01,49,0.9247121810913086,0.08671221137046814,0.2944693725508107,0.11471538245677948
3,360,2,0.01,50,0.924637496471405,0.08679820597171783,0.294615352573008,0.12560643255710602
3,360,2,0.01,51,0.9256999492645264,0.08557459712028503,0.29253136091756904,0.21180573105812073
3,360,2,0.01,52,0.9243914484977722,0.08708159625530243,0.29509591026529397,0.1569332629442215
3,360,2,0.01,53,0.9250972867012024,0.08626867085695267,0.2937152887695032,0.11888359487056732
3,360,2,0.01,54,0.9243194460868835,0.08716452121734619,0.29523638193377555,0.10001244395971298
3,360,2,0.01,55,0.9257121086120605,0.08556054532527924,0.2925073423442209,0.10275867581367493
3,360,2,0.01,56,0.9237629771232605,0.08780547231435776,0.2963198817399159,0.09879083931446075
3,360,2,0.01,57,0.9256360530853271,0.08564817160367966,0.2926570887637606,0.09905719012022018
3,360,2,0.01,58,0.9271509647369385,0.08390337973833084,0.2896608011767054,0.12209314107894897
3,360,2,0.01,59,0.9266357421875,0.08449680358171463,0.29068333901638505,0.18614515662193298
3,360,2,0.01,60,0.9202987551689148,0.09179537743330002,0.3029775196830617,0.18482767045497894
3,360,2,0.01,61,0.9257164597511292,0.0855555385351181,0.29249878381818634,0.10580087453126907
3,360,2,0.01,62,0.92642742395401,0.08473670482635498,0.2910956970248014,0.129373237490654
3,360,2,0.01,63,0.9259688258171082,0.08526487648487091,0.2920015008264014,0.10142417997121811
3,360,2,0.01,64,0.9250865578651428,0.08628104627132416,0.2937363550385348,0.0988207533955574
3,360,2,0.01,65,0.9259809255599976,0.08525098115205765,0.2919777066011336,0.10206471383571625
3,360,2,0.01,66,0.9267144203186035,0.08440617471933365,0.290527407862552,0.1783386468887329
3,360,2,0.01,67,0.9260607957839966,0.08515892922878265,0.29182002883418173,0.09799856692552567
3,360,2,0.01,68,0.9257679581642151,0.08549626171588898,0.2923974379434419,0.07079233229160309
3,360,2,0.01,69,0.9259973764419556,0.08523203432559967,0.29194525912506214,0.09188772737979889
3,360,2,0.01,70,0.9231069087982178,0.08856108039617538,0.2975921376585332,0.10935629904270172
3,360,2,0.01,71,0.9281155467033386,0.08279243856668472,0.2877367522001399,0.10934274643659592
3,360,2,0.01,72,0.9263157844543457,0.0848652794957161,0.29131645936286554,0.09204215556383133
3,360,2,0.01,73,0.928288459777832,0.08259329199790955,0.28739048696487773,0.08078710734844208
3,360,2,0.01,74,0.9292288422584534,0.08151020854711533,0.28549992740299485,0.09974685311317444
3,360,2,0.01,75,0.9288214445114136,0.08197937160730362,0.2863204002639414,0.08975275605916977
3,360,2,0.01,76,0.9267878532409668,0.08432158827781677,0.29038179742851783,0.07897678762674332
3,360,2,0.01,77,0.929885745048523,0.08075358718633652,0.28417175648951554,0.1032971665263176
3,360,2,0.01,78,0.9294048547744751,0.08130743354558945,0.28514458358101324,0.09940215200185776
3,360,2,0.01,79,0.9279646873474121,0.08296620100736618,0.2880385408367536,0.09757072478532791
3,360,2,0.01,80,0.929553210735321,0.08113662153482437,0.28484490786184746,0.10759156197309494
3,360,2,0.01,81,0.930743396282196,0.07976578921079636,0.28242837890480543,0.07386710494756699
3,360,2,0.01,82,0.930554986000061,0.07998278737068176,0.282812282920459,0.08578035980463028
3,360,2,0.01,83,0.9298279285430908,0.08082021772861481,0.28428896870722015,0.0822117030620575
3,360,2,0.01,84,0.9312165379524231,0.07922086864709854,0.2814620199016175,0.09294023364782333
3,360,2,0.01,85,0.9292890429496765,0.08144085109233856,0.2853784348761107,0.08909514546394348
3,360,2,0.01,86,0.9304162263870239,0.08014266192913055,0.283094793186188,0.0912766233086586
3,360,2,0.01,87,0.929767906665802,0.08088929951190948,0.2844104419881758,0.0799216628074646
3,360,2,0.01,88,0.9286667704582214,0.08215755224227905,0.286631387399006,0.08311469107866287
3,360,2,0.01,89,0.9284650683403015,0.08238983899354935,0.2870363025708584,0.0904272049665451
3,360,2,0.01,90,0.9307090044021606,0.0798053964972496,0.2824984893716241,0.08188223093748093
