seed,max_neurons,layers,lr,epoch,n_samples,data_fraction,Jou_score,Jou_mse,Jou_rmse,Jou_mape
27,390,2,0.01,100,12080,0.5,0.9226630330085754,0.08907230198383331,0.29844983160295685,0.10554614663124084
28,390,2,0.01,100,12080,0.5,0.9243611097335815,0.08711656928062439,0.2951551613653815,0.08909403532743454
29,390,2,0.01,100,12080,0.5,0.9161030054092407,0.09662776440382004,0.3108500674019873,0.1360694169998169
30,390,2,0.01,100,12080,0.5,0.9254561066627502,0.08585541695356369,0.29301095022808227,0.09699375927448273
1,390,2,0.01,100,24160,1.0,0.9270505905151367,0.08401898294687271,0.28986028176842843,0.1032378301024437
2,390,2,0.01,100,24160,1.0,0.9343727231025696,0.0755857601761818,0.27492864560860475,0.06510790437459946
3,390,2,0.01,100,24160,1.0,0.9536600112915039,0.05337173119187355,0.23102322652035132,0.10135018825531006
4,390,2,0.01,100,24160,1.0,0.9262959957122803,0.0848880484700203,0.29135553619250193,0.12540103495121002
5,390,2,0.01,100,24160,1.0,0.9265707731246948,0.08457159250974655,0.29081195386322506,0.13131606578826904
6,390,2,0.01,100,24160,1.0,0.9286799430847168,0.08214238286018372,0.2866049246963208,0.08333142101764679
7,390,2,0.01,100,24160,1.0,0.9267089366912842,0.08441249281167984,0.2905382811467016,0.08787345886230469
8,390,2,0.01,100,24160,1.0,0.9204046726226807,0.09167337417602539,0.30277611229425844,0.10405229777097702
9,390,2,0.01,100,24160,1.0,0.9301056265830994,0.08050033450126648,0.2837258086626355,0.09043392539024353
10,390,2,0.01,100,24160,1.0,0.9468833208084106,0.06117672845721245,0.24733929824678577,0.07849866151809692
11,390,2,0.01,100,24160,1.0,0.9219921827316284,0.08984491974115372,0.29974142146382393,0.10271670669317245
12,390,2,0.01,100,24160,1.0,0.9416436553001404,0.06721151620149612,0.25925183934062285,0.06612520664930344
13,390,2,0.01,100,24160,1.0,0.9442482590675354,0.0642116442322731,0.253400166204115,0.07113347202539444
14,390,2,0.01,100,24160,1.0,0.9281454086303711,0.08275800943374634,0.28767691849320537,0.07366935908794403
15,390,2,0.01,100,24160,1.0,0.9337555766105652,0.07629656046628952,0.27621832029445387,0.07786896079778671
16,390,2,0.01,100,24160,1.0,0.9296079277992249,0.08107359707355499,0.2847342569371571,0.18715518712997437
17,390,2,0.01,100,24160,1.0,0.932064414024353,0.07824429869651794,0.2797218237759041,0.12266664206981659
18,390,2,0.01,100,24160,1.0,0.9322696924209595,0.07800793647766113,0.27929900908821914,0.07347950339317322
19,390,2,0.01,100,24160,1.0,0.9185807108879089,0.09377406537532806,0.30622551391960806,0.10143084824085236
20,390,2,0.01,100,24160,1.0,0.9210769534111023,0.09089906513690948,0.30149471825706914,0.07905002683401108
21,390,2,0.01,100,24160,1.0,0.9305941462516785,0.07993772625923157,0.2827326055820792,0.0932498574256897
22,390,2,0.01,100,24160,1.0,0.9351164698600769,0.07472918182611465,0.27336638752069475,0.08797000348567963
23,390,2,0.01,100,24160,1.0,0.9325812458992004,0.0776490643620491,0.2786558170253209,0.08665826171636581
24,390,2,0.01,100,24160,1.0,0.9383148550987244,0.07104545086622238,0.26654352527537106,0.07808878272771835
25,390,2,0.01,100,24160,1.0,0.9629496932029724,0.04267246276140213,0.20657314143276742,0.09683005511760712
26,390,2,0.01,100,24160,1.0,0.9302489757537842,0.08033523708581924,0.28343471397452225,0.07718261331319809
27,390,2,0.01,100,24160,1.0,0.9387103915214539,0.07058985531330109,0.2656875144098817,0.09193477034568787
28,390,2,0.01,100,24160,1.0,0.9347517490386963,0.07514920085668564,0.27413354566102566,0.12372977286577225
29,390,2,0.01,100,24160,1.0,0.9356785416603088,0.07408177852630615,0.2721796805904257,0.11375901848077774
30,390,2,0.01,100,24160,1.0,0.934727668762207,0.07517698407173157,0.27418421557728584,0.1189044713973999
