seed,max_neurons,layers,lr,epoch,n_samples,data_fraction,Jou_score,Jou_mse,Jou_rmse,Jou_mape
28,390,2,0.01,100,5761,0.25,0.9956780672073364,0.004217565059661865,0.06494278296825495,0.28042149543762207
29,390,2,0.01,100,5761,0.25,0.996788501739502,0.0031339696142822504,0.055981868620851256,0.2259623259305954
30,390,2,0.01,100,5761,0.25,0.9962638020515442,0.003645974909886718,0.06038190879631678,0.23800215125083923
1,390,2,0.01,100,11523,0.5,0.9974398016929626,0.002498356159776449,0.04998355889466505,0.20881445705890656
2,390,2,0.01,100,11523,0.5,0.9933244585990906,0.0065143234096467495,0.08071135861603836,0.3131984770298004
3,390,2,0.01,100,11523,0.5,0.996759831905365,0.0031619432847946882,0.05623115937622741,0.21710500121116638
4,390,2,0.01,100,11523,0.5,0.9978327751159668,0.002114902948960662,0.04598807398620496,0.1504022777080536
5,390,2,0.01,100,11523,0.5,0.996006965637207,0.0038966387510299683,0.06242306265339733,0.23729214072227478
6,390,2,0.01,100,11523,0.5,0.9969285726547241,0.0029972803313285112,0.05474742305651026,0.21836650371551514
7,390,2,0.01,100,11523,0.5,0.9943037629127502,0.005558700766414404,0.0745566949804939,0.24460816383361816
8,390,2,0.01,100,11523,0.5,0.9947246313095093,0.005147972609847784,0.07174937358505497,0.2238473892211914
9,390,2,0.01,100,11523,0.5,0.996075451374054,0.00382976233959198,0.06188507364132308,0.26553115248680115
10,390,2,0.01,100,11523,0.5,0.9938620924949646,0.005989671219140291,0.07739296621231345,0.2773090600967407
11,390,2,0.01,100,11523,0.5,0.9967479705810547,0.0031735182274132967,0.05633398820794864,0.18920043110847473
12,390,2,0.01,100,11523,0.5,0.9730187654495239,0.026329657062888145,0.16226415828176025,0.3817465901374817
13,390,2,0.01,100,11523,0.5,0.9969431757926941,0.0029830019921064377,0.05461686545478821,0.20437884330749512
14,390,2,0.01,100,11523,0.5,0.9945815205574036,0.005287653300911188,0.07271625197238364,0.23345287144184113
15,390,2,0.01,100,11523,0.5,0.9949641227722168,0.004914244171231985,0.07010167024566523,0.24552012979984283
16,390,2,0.01,100,11523,0.5,0.9956367015838623,0.004257928114384413,0.06525280158264787,0.26344409584999084
17,390,2,0.01,100,11523,0.5,0.996932864189148,0.0029930914752185345,0.054709153486583346,0.22288727760314941
18,390,2,0.01,100,11523,0.5,0.9968485832214355,0.003075294429436326,0.055455337249324575,0.20564161241054535
19,390,2,0.01,100,11523,0.5,0.9970629811286926,0.0028661033138632774,0.053536000166834255,0.1976015865802765
20,390,2,0.01,100,11523,0.5,0.9977107048034668,0.0022340118885040283,0.04726533495601219,0.19730006158351898
21,390,2,0.01,100,11523,0.5,0.9969752430915833,0.0029517028015106916,0.05432957575308951,0.21280774474143982
22,390,2,0.01,100,11523,0.5,0.9975864291191101,0.0023553045466542244,0.048531479955326154,0.20555758476257324
23,390,2,0.01,100,11523,0.5,0.9942907094955444,0.005571421235799789,0.07464195359045601,0.24182385206222534
24,390,2,0.01,100,11523,0.5,0.9960955381393433,0.003810147289186716,0.06172639054072995,0.24621275067329407
25,390,2,0.01,100,11523,0.5,0.9960267543792725,0.0038773256819695234,0.0622681755150215,0.2523714005947113
26,390,2,0.01,100,11523,0.5,0.9939879179000854,0.005866894498467445,0.07659565587203654,0.23304466903209686
27,390,2,0.01,100,11523,0.5,0.9971075654029846,0.0028225888963788748,0.05312804246703312,0.19540227949619293
28,390,2,0.01,100,11523,0.5,0.9942091107368469,0.005651040934026241,0.07517340576311705,0.31114450097084045
29,390,2,0.01,100,11523,0.5,0.9963420629501343,0.0035696011036634445,0.05974613881803111,0.20016837120056152
30,390,2,0.01,100,11523,0.5,0.9932989478111267,0.006539258174598217,0.08086567983142302,0.28791695833206177
1,390,2,0.01,100,23046,1.0,0.9982852339744568,0.001673371996730566,0.04090686979873388,0.18223001062870026
2,390,2,0.01,100,23046,1.0,0.994647741317749,0.005222985055297613,0.07227022246608636,0.1933123916387558
