seed,max_neurons,layers,lr,epoch,Jou_score,Jou_mse,Jou_rmse,Jou_mape
3,390,2,0.01,30,0.9830882549285889,0.016503360122442245,0.12846540437970935,0.33842572569847107
3,390,2,0.01,31,0.9897066354751587,0.01004477683454752,0.10022363411165812,0.3533514142036438
3,390,2,0.01,32,0.993711531162262,0.006136611569672823,0.07833652768455354,0.224945530295372
3,390,2,0.01,33,0.9976969361305237,0.002247448544949293,0.04740726257599455,0.16132794320583344
3,390,2,0.01,34,0.9969987869262695,0.002928733127191663,0.0541177709000626,0.2059636116027832
3,390,2,0.01,35,0.9963292479515076,0.0035820859484374523,0.059850530059786876,0.24830426275730133
3,390,2,0.01,36,0.9817491769790649,0.017810072749853134,0.13345438452839656,0.28915780782699585
3,390,2,0.01,37,0.9756642580032349,0.023748064413666725,0.15410407007495527,0.4778802990913391
3,390,2,0.01,38,0.9970496296882629,0.0028791374061256647,0.053657594114213364,0.21449464559555054
3,390,2,0.01,39,0.9948768019676208,0.004999474622309208,0.07070696303978277,0.23630839586257935
3,390,2,0.01,40,0.996909499168396,0.0030158974695950747,0.05491718737877127,0.1887446939945221
3,390,2,0.01,41,0.997225821018219,0.0027071938384324312,0.05203070092197905,0.20269548892974854
3,390,2,0.01,42,0.9887869954109192,0.01094223652034998,0.10460514576420216,0.259613037109375
3,390,2,0.01,43,0.997786819934845,0.002159720053896308,0.04647278831635033,0.183567076921463
3,390,2,0.01,44,0.995935320854187,0.003966501448303461,0.06298016710285438,0.23261788487434387
3,390,2,0.01,45,0.9962100982666016,0.0036983713507652283,0.060814236415211435,0.24438555538654327
3,390,2,0.01,46,0.9949911832809448,0.004887847229838371,0.0699131406091757,0.21073803305625916
3,390,2,0.01,47,0.993312418460846,0.006526105105876923,0.08078431225106099,0.27615171670913696
3,390,2,0.01,48,0.9970963001251221,0.002833594335243106,0.05323151637181779,0.20489844679832458
3,390,2,0.01,49,0.9969687461853027,0.0029580777045339346,0.05438821291910532,0.23715056478977203
3,390,2,0.01,50,0.9971199631690979,0.0028104614466428757,0.05301378543966537,0.19803307950496674
3,390,2,0.01,51,0.9960237145423889,0.003880272153764963,0.06229183055397364,0.2258390635251999
3,390,2,0.01,52,0.9888673424720764,0.010863810777664185,0.1042296060515638,0.28232863545417786
3,390,2,0.01,53,0.994432806968689,0.005432777106761932,0.07370737484649642,0.19212964177131653
3,390,2,0.01,54,0.9942498207092285,0.005611336790025234,0.07490885655264826,0.21253101527690887
3,390,2,0.01,55,0.9973227381706238,0.002612615702673793,0.05111375257867292,0.21231378614902496
3,390,2,0.01,56,0.9965196251869202,0.0033963373862206936,0.05827810383171962,0.20523054897785187
3,390,2,0.01,57,0.9981052875518799,0.0018489379435777664,0.04299927840764036,0.17492015659809113
3,390,2,0.01,58,0.994489312171936,0.005377619992941618,0.07333225751974105,0.3024275302886963
3,390,2,0.01,59,0.9953805208206177,0.004507929086685181,0.06714111323686241,0.22208862006664276
3,390,2,0.01,60,0.9935241937637329,0.006319420412182808,0.07949478229533563,0.22475843131542206
3,390,2,0.01,61,0.9978964924812317,0.0020527050364762545,0.04530678797350629,0.17805257439613342
3,390,2,0.01,62,0.9973303079605103,0.0026052151806652546,0.05104130857124702,0.20335227251052856
3,390,2,0.01,63,0.9961265325546265,0.0037799328565597534,0.06148115854926413,0.20465967059135437
3,390,2,0.01,64,0.9961381554603577,0.0037685891147702932,0.0613888354244507,0.24398250877857208
3,390,2,0.01,65,0.9948301315307617,0.005045024678111076,0.07102833714871183,0.24040935933589935
3,390,2,0.01,66,0.9968626499176025,0.0030615669675171375,0.055331428388549105,0.2371433973312378
3,390,2,0.01,67,0.9975540637969971,0.00238688918761909,0.04885579993838081,0.18593132495880127
3,390,2,0.01,68,0.9946305155754089,0.005239844787865877,0.07238677218847292,0.2285235971212387
3,390,2,0.01,69,0.9964414238929749,0.0034726301673799753,0.0589290265266615,0.29365286231040955
3,390,2,0.01,70,0.9972048401832581,0.0027276836335659027,0.052227230766774366,0.20850332081317902
3,390,2,0.01,71,0.989770233631134,0.009982761926949024,0.09991377245880081,0.3046521544456482
3,390,2,0.01,72,0.9933476448059082,0.006491688545793295,0.0805710155440112,0.2522735297679901
3,390,2,0.01,73,0.9893462061882019,0.010396541096270084,0.1019634301907801,0.2589966654777527
3,390,2,0.01,74,0.996733546257019,0.0031875851564109325,0.05645870310599538,0.16802343726158142
3,390,2,0.01,75,0.9981198310852051,0.001834772527217865,0.04283424479569898,0.17909850180149078
3,390,2,0.01,76,0.9969503879547119,0.0029759742319583893,0.05455249061187206,0.18205781280994415
3,390,2,0.01,77,0.997836172580719,0.0021115748677402735,0.04595187556281325,0.17814169824123383
3,390,2,0.01,78,0.99672532081604,0.003195603610947728,0.05652967018254863,0.2139735221862793
3,390,2,0.01,79,0.9939725399017334,0.005881929770112038,0.07669374009729893,0.22888663411140442
3,390,2,0.01,80,0.9966962337493896,0.003223989624530077,0.05678018690115485,0.19583433866500854
3,390,2,0.01,81,0.9982904195785522,0.0016683031572028995,0.04084486696272739,0.17077991366386414
3,390,2,0.01,82,0.9969465136528015,0.002979775657877326,0.05458732140229383,0.20564933121204376
3,390,2,0.01,83,0.99564129114151,0.004253428895026445,0.06521831717413785,0.2106863558292389
3,390,2,0.01,84,0.9983438849449158,0.0016161372186616063,0.04020120916914821,0.15663287043571472
3,390,2,0.01,85,0.9969099164009094,0.0030154602136462927,0.054913206186183415,0.17731603980064392
3,390,2,0.01,86,0.9973767995834351,0.002559853484854102,0.050594994662062194,0.1616191565990448
3,390,2,0.01,87,0.9981456398963928,0.001809577690437436,0.042539131284470726,0.1635187566280365
