seed,max_neurons,layers,lr,unlock_layers,epoch,n_samples,data_fraction,Hys_score,Hys_mse,Hys_rmse,Hys_mape
6,400,1,0.01,3,100,23783,1.0,0.9995438456535339,0.0004633552744053304,0.02152568870919884,0.09413193166255951
7,400,1,0.01,3,100,23783,1.0,0.9996941089630127,0.00031074287835508585,0.017627900565724944,0.08848953247070312
8,400,1,0.01,3,100,23783,1.0,0.999607503414154,0.000398695410694927,0.019967358630898754,0.08855309337377548
9,400,1,0.01,3,100,23783,1.0,0.9996229410171509,0.00038303749170154333,0.01957134363556941,0.12085515260696411
10,400,1,0.01,3,100,23783,1.0,0.9995787739753723,0.0004278678970877081,0.020684967901539227,0.10763461887836456
11,400,1,0.01,3,100,23783,1.0,0.9995048642158508,0.0005030029569752514,0.02242772741441387,0.0748351439833641
12,400,1,0.01,3,100,23783,1.0,0.9995695352554321,0.000437301117926836,0.02091174593205541,0.1215447410941124
13,400,1,0.01,3,100,23783,1.0,0.9994856119155884,0.0005225460627116263,0.022859266451739572,0.15019914507865906
14,400,1,0.01,3,100,23783,1.0,0.9993504285812378,0.000659847748465836,0.025687501794955384,0.12584730982780457
15,400,1,0.01,3,100,23783,1.0,0.9995482563972473,0.00045891955960541964,0.021422407885329314,0.10279665887355804
16,400,1,0.01,3,100,23783,1.0,0.9995681643486023,0.0004386969085317105,0.02094509270764182,0.10663112252950668
17,400,1,0.01,3,100,23783,1.0,0.9996976852416992,0.0003071310056839138,0.017525153513847286,0.07162658125162125
18,400,1,0.01,3,100,23783,1.0,0.9994999170303345,0.0005079787806607783,0.022538384606283973,0.11332825571298599
19,400,1,0.01,3,100,23783,1.0,0.9995620250701904,0.0004449295229278505,0.021093352576768126,0.09511854499578476
20,400,1,0.01,3,100,23783,1.0,0.9995259046554565,0.00048157546552829444,0.021944827762557045,0.1400366574525833
21,400,1,0.01,3,100,23783,1.0,0.9994618892669678,0.0005466187139973044,0.023379878399968305,0.16076689958572388
22,400,1,0.01,3,100,23783,1.0,0.9995529055595398,0.0004541750531643629,0.021311383182805448,0.1325797438621521
23,400,1,0.01,3,100,23783,1.0,0.9994924664497375,0.0005155975231900811,0.02270677262822881,0.11053484678268433
24,400,1,0.01,3,100,23783,1.0,0.9995366930961609,0.000470666796900332,0.02169485646185132,0.0984157919883728
25,400,1,0.01,3,100,23783,1.0,0.999504566192627,0.0005033026682212949,0.022434408131735833,0.13297535479068756
26,400,1,0.01,3,100,23783,1.0,0.9995938539505005,0.0004125883860979229,0.020312271810359443,0.12670716643333435
27,400,1,0.01,3,100,23783,1.0,0.9996182322502136,0.0003878254210576415,0.01969328365351095,0.12398242205381393
28,400,1,0.01,3,100,23783,1.0,0.9990274310112,0.0009879396529868245,0.031431507329220225,0.19594141840934753
29,400,1,0.01,3,100,23783,1.0,0.9995875954627991,0.0004189102037344128,0.02046729595560715,0.09906283020973206
30,400,1,0.01,3,100,23783,1.0,0.9995682239532471,0.00043860013829544187,0.020942782486943846,0.09036565572023392
